data_content_id,filename,multi_step_id,block_index,rex_type,question_content,detailed_solution,Answer_A,Answer_B,Answer_C,Answer_D,Answer_E,Answer_F,Feedback_A,Feedback_B,Feedback_C,Feedback_D,Feedback_E,Feedback_F,correct_answer,background,nickname,TEKS,machine_readable_teks,section_UUID
29e73a15-6917-4030-adeb-8b6f04e12e59,4ecedfab-0d0a-4c2d-8ba1-f53d03041a2e.html,WU_25,5,open_ended,"<ol class=""os-raise-noindent"" start=""6"">
<li>Explain your thinking:</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer: Your answer may vary, but here is a sample.<br/>
      The output value at f(3) is greater than the output value at f(7) because at 3 seconds the drone is 4 meters off the ground while at 7 seconds, the drone is on the ground (0 meters).</p>",,,,,,,,,,,,,,"<p><img alt=""a drone flying"" src=""https://k12.openstax.org/contents/raise/resources/3549f9fb392a0a4dd582f0fe064c6c89e01646bb"" width=""250""/></p><br/><p>Here is a graph that represents function \(f\), which gives the height of a drone, in meters, \(t\) seconds after it leaves the ground.</p><p><img alt=""Graph. Horizontal axis, 0 to 8, time, seconds. Vertical axis, height, meters. Starting at 0 comma 0, the graph increases linearly. From 2 to 6, it’s horizontal. Then decreases linearly to 7 comma 0."" src=""https://k12.openstax.org/contents/raise/resources/3192aada43883aac8e77e8ee8af08927d79ed818""/></p>",Alg1_4_3_1_WU_25,A1.12.B,75ad8f40-a6fc-5195-b41b-b0ee8e2c31dd,9fdcbb13-a1b3-4f53-a2e2-67867f57f0e8
9e277471-1208-4272-90cd-87faf11ca143,4ecedfab-0d0a-4c2d-8ba1-f53d03041a2e.html,WU_25,6,multiple_choice,"<ol class=""os-raise-noindent"" start=""7"">
<li> Decide which function value is greater.</li>
</ol>",,f(t),f(t+1),They are equal.,It depends on the value of t.,,,,,,,,,NEED ANSWER,"<p><img alt=""a drone flying"" src=""https://k12.openstax.org/contents/raise/resources/3549f9fb392a0a4dd582f0fe064c6c89e01646bb"" width=""250""/></p><br/><p>Here is a graph that represents function \(f\), which gives the height of a drone, in meters, \(t\) seconds after it leaves the ground.</p><p><img alt=""Graph. Horizontal axis, 0 to 8, time, seconds. Vertical axis, height, meters. Starting at 0 comma 0, the graph increases linearly. From 2 to 6, it’s horizontal. Then decreases linearly to 7 comma 0."" src=""https://k12.openstax.org/contents/raise/resources/3192aada43883aac8e77e8ee8af08927d79ed818""/></p>",Alg1_4_3_1_WU_25,A1.12.B,75ad8f40-a6fc-5195-b41b-b0ee8e2c31dd,9fdcbb13-a1b3-4f53-a2e2-67867f57f0e8
f88b49ec-ed42-4bb1-92ae-3c395e61b579,4ecedfab-0d0a-4c2d-8ba1-f53d03041a2e.html,WU_25,7,open_ended,"<ol class=""os-raise-noindent"" start=""8"">
<li>Explain your thinking:</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer: Your answer may vary, but here are some samples. <br/>
<ul>
<li>It depends on the value of t because during some time periods the values of the function are equal. </li>
<li>It depends on the value of t because between 0-2 seconds, f(t+1) is greater than f(t) but it is exactly the opposite between 5-7 seconds where f(t) is greater.</li>
<li>It depends on the value of t because between 0-2 seconds, f(t+1) is greater, between 2-5 seconds the values are equal, and after 5 seconds, f(t) is greater.</li>
</ul>
</p>",,,,,,,,,,,,,,"<p><img alt=""a drone flying"" src=""https://k12.openstax.org/contents/raise/resources/3549f9fb392a0a4dd582f0fe064c6c89e01646bb"" width=""250""/></p><br/><p>Here is a graph that represents function \(f\), which gives the height of a drone, in meters, \(t\) seconds after it leaves the ground.</p><p><img alt=""Graph. Horizontal axis, 0 to 8, time, seconds. Vertical axis, height, meters. Starting at 0 comma 0, the graph increases linearly. From 2 to 6, it’s horizontal. Then decreases linearly to 7 comma 0."" src=""https://k12.openstax.org/contents/raise/resources/3192aada43883aac8e77e8ee8af08927d79ed818""/></p>",Alg1_4_3_1_WU_25,A1.12.B,75ad8f40-a6fc-5195-b41b-b0ee8e2c31dd,9fdcbb13-a1b3-4f53-a2e2-67867f57f0e8
76f873f3-d80f-429f-bd0f-dfbb4f762e82,5187df21-4382-4ecd-aeb2-86639e2b61ee.html,WU_26,0,open_ended,"<ol class=""os-raise-noindent"">
<li>Write the quadratic function \(f(x) = x^2 − 9x + 20\) in factored form.</li>
</ol><br/><p>Enter the quadratic function in factored form.</p>","<p>Compare your answer:</p>
<p>\(f(x) = (x − 4)(x − 5)\)</p>",,,,,,,,,,,,,,,Alg1_8_11_1_WU_26,A1.6.C,fa787ef7-5994-593c-9ce9-6555f4d60783,bd6b7da9-34fa-4e45-87b3-555b9d2b5417
4542d470-3cd3-41dc-bd6e-946f45426eab,5187df21-4382-4ecd-aeb2-86639e2b61ee.html,WU_26,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>What are the solutions of the quadratic equation \((x − 4)(x − 5) = 0\)?</li>
</ol><br/><p>Enter the solutions of the quadratic equation.</p>","<p>Compare your answer:</p>
<p>\(x = 4\) and \(x = 5\)</p>",,,,,,,,,,,,,,,Alg1_8_11_1_WU_26,A1.6.C,fa787ef7-5994-593c-9ce9-6555f4d60783,bd6b7da9-34fa-4e45-87b3-555b9d2b5417
0b856be2-3064-4c7b-bb94-dbd9cbb2034c,5187df21-4382-4ecd-aeb2-86639e2b61ee.html,WU_26,2,open_ended,<p>What are the \(x\)-intercepts of the graph?</p><br/><p>Enter the \(x\)-intercepts.</p>,"<p>Compare your answer:</p>
<p>\((4, 0)\), \((5, 0)\) or 4 and 5</p>",,,,,,,,,,,,,,"<ol class=""os-raise-noindent"" start=""3"">
<li>Graph the quadratic function \(f(x) = x^2− 9x + 20\). </li>
</ol><p>Use the Desmos graphing tool or technology outside the course. </p>",Alg1_8_11_1_WU_26,A1.6.C,fa787ef7-5994-593c-9ce9-6555f4d60783,bd6b7da9-34fa-4e45-87b3-555b9d2b5417
d8dc5927-8457-4503-849c-8b7326b32acf,5187df21-4382-4ecd-aeb2-86639e2b61ee.html,WU_26,3,open_ended,"<ol class=""os-raise-noindent"" start=""4"">
<li>Marcus states that the zeros of the function of \(f(x) = x^2 − 9x + 20\) are 4 and 5. Do you agree? Be prepared to show your reasoning.</li>
</ol><br/><p>Enter your answer and your reasoning.</p>","<p>Compare your answer:</p>
<p>Yes, 4 and 5 are the input values that result in an output of 0. When the function \(f(x) = x^2 − 9x + 20\) is graphed, it crosses the \(x\)-axis at \(x=4\) and \(x=5\).</p>",,,,,,,,,,,,,,"<ol class=""os-raise-noindent"" start=""3"">
<li>Graph the quadratic function \(f(x) = x^2− 9x + 20\). </li>
</ol><p>Use the Desmos graphing tool or technology outside the course. </p>",Alg1_8_11_1_WU_26,A1.6.C,fa787ef7-5994-593c-9ce9-6555f4d60783,bd6b7da9-34fa-4e45-87b3-555b9d2b5417
568eed03-9a36-4778-a6d8-70abccade95a,561cffb2-4907-47d4-8515-e495d67eab0d.html,WU_27,0,open_ended,"<ol class=""os-raise-noindent"">
<li>Expression A: \(6 \cdot 8−2 \cdot 3\)</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>There are 6 rows with 8 small squares, but from this, 2 rows of 3 small squares have been removed.</p>",,,,,,,,,,,,,,"<p>How does each expression represent the number of small squares in the figure?</p><p><img alt=""An image of a block of squares. There are eight squares on rows 1, 2, 3 and 4 and five squares on rows 5 - 6. There are six squares missing from the upper right corner of the block."" height=""144"" src=""https://k12.openstax.org/contents/raise/resources/5b2f937385dd355382040846e4eb54b535d7ba6b"" width=""182""/></p>",Alg1_7_2_1_WU_27,A1.7.A,0f80c030-76af-58e4-8ff8-b3e241e96594,5a2afa81-86e9-444b-87b3-ee39af81dc15
5fcb71e4-4640-411a-97c6-3f960192db9f,561cffb2-4907-47d4-8515-e495d67eab0d.html,WU_27,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>Expression B: \(4 \cdot 8+2 \cdot 5\)</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>There are 4 rows of 8 small squares, and to this, 2 rows of 5 small squares are added.</p>",,,,,,,,,,,,,,"<p>How does each expression represent the number of small squares in the figure?</p><p><img alt=""An image of a block of squares. There are eight squares on rows 1, 2, 3 and 4 and five squares on rows 5 - 6. There are six squares missing from the upper right corner of the block."" height=""144"" src=""https://k12.openstax.org/contents/raise/resources/5b2f937385dd355382040846e4eb54b535d7ba6b"" width=""182""/></p>",Alg1_7_2_1_WU_27,A1.7.A,0f80c030-76af-58e4-8ff8-b3e241e96594,5a2afa81-86e9-444b-87b3-ee39af81dc15
ab2c7733-cd8e-4076-b4e2-4371cd79396a,561cffb2-4907-47d4-8515-e495d67eab0d.html,WU_27,2,open_ended,"<ol class=""os-raise-noindent"" start=""3"">
<li>Expression C: \(8+8+8+8+5+5\)</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>This counts each row, starting from the bottom.</p>",,,,,,,,,,,,,,"<p>How does each expression represent the number of small squares in the figure?</p><p><img alt=""An image of a block of squares. There are eight squares on rows 1, 2, 3 and 4 and five squares on rows 5 - 6. There are six squares missing from the upper right corner of the block."" height=""144"" src=""https://k12.openstax.org/contents/raise/resources/5b2f937385dd355382040846e4eb54b535d7ba6b"" width=""182""/></p>",Alg1_7_2_1_WU_27,A1.7.A,0f80c030-76af-58e4-8ff8-b3e241e96594,5a2afa81-86e9-444b-87b3-ee39af81dc15
05f35f14-332f-449a-b473-225d602e2675,561cffb2-4907-47d4-8515-e495d67eab0d.html,WU_27,3,open_ended,"<ol class=""os-raise-noindent"" start=""4"">
<li>Expression D: \(5 \cdot 6+3 \cdot 4\)</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>There are 5 columns of 6 small squares and 3 columns of 4 small squares.</p>",,,,,,,,,,,,,,"<p>How does each expression represent the number of small squares in the figure?</p><p><img alt=""An image of a block of squares. There are eight squares on rows 1, 2, 3 and 4 and five squares on rows 5 - 6. There are six squares missing from the upper right corner of the block."" height=""144"" src=""https://k12.openstax.org/contents/raise/resources/5b2f937385dd355382040846e4eb54b535d7ba6b"" width=""182""/></p>",Alg1_7_2_1_WU_27,A1.7.A,0f80c030-76af-58e4-8ff8-b3e241e96594,5a2afa81-86e9-444b-87b3-ee39af81dc15
d4468ffd-76f5-4d3a-af86-d9a5b42c2399,58c03d8f-b99b-47b8-8c39-e67dc324223a.html,WU_28,0,open_ended,"<ol class=""os-raise-noindent"">
<li> \((0, 5)\) </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>greater than 12</p>",,,,,,,,,,,,,,"<p>Here is an expression:</p><p>\(2x+3y\)</p><p>Decide if the values in each ordered pair, \((x,y)\), make the value of the expression less than, greater than, or equal to 12.</p>",Alg1_2_11_1_WU_28,A1.3.D,f77dc072-6954-51ca-ba17-370f02ef6bf3,b624b539-db43-40cb-8685-9ac90caedc0b
74e1aa0e-e34b-4700-93b4-dd1e81d27038,58c03d8f-b99b-47b8-8c39-e67dc324223a.html,WU_28,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li> \((6, 0)\) </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>equal to 12</p>",,,,,,,,,,,,,,"<p>Here is an expression:</p><p>\(2x+3y\)</p><p>Decide if the values in each ordered pair, \((x,y)\), make the value of the expression less than, greater than, or equal to 12.</p>",Alg1_2_11_1_WU_28,A1.3.D,f77dc072-6954-51ca-ba17-370f02ef6bf3,b624b539-db43-40cb-8685-9ac90caedc0b
f8f12a48-02ec-4e18-9eb3-68f2054bdd99,58c03d8f-b99b-47b8-8c39-e67dc324223a.html,WU_28,2,open_ended,"<ol class=""os-raise-noindent"" start=""3"">
<li>\((-1, -1)\) </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>less than 12</p>",,,,,,,,,,,,,,"<p>Here is an expression:</p><p>\(2x+3y\)</p><p>Decide if the values in each ordered pair, \((x,y)\), make the value of the expression less than, greater than, or equal to 12.</p>",Alg1_2_11_1_WU_28,A1.3.D,f77dc072-6954-51ca-ba17-370f02ef6bf3,b624b539-db43-40cb-8685-9ac90caedc0b
963f61df-8be6-4ab3-ad8d-fb83824ad5f0,58c03d8f-b99b-47b8-8c39-e67dc324223a.html,WU_28,3,open_ended,"<ol class=""os-raise-noindent"" start=""4"">
<li> \((-5, 10)\) </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>greater than 12</p>",,,,,,,,,,,,,,"<p>Here is an expression:</p><p>\(2x+3y\)</p><p>Decide if the values in each ordered pair, \((x,y)\), make the value of the expression less than, greater than, or equal to 12.</p>",Alg1_2_11_1_WU_28,A1.3.D,f77dc072-6954-51ca-ba17-370f02ef6bf3,b624b539-db43-40cb-8685-9ac90caedc0b
c61dd5c5-3a3d-453d-851c-357fe7abecf7,5d261714-06fd-4b1d-a62e-4b7e4e2c167e.html,WU_29,0,open_ended,"<ol class=""os-raise-noindent"">
<li> Is the accumulated amount of rainfall a function of time? </li>
</ol>","<p>Compare your answer:</p>
<p>Yes. For each number of days \(d\) between 0 and 60, a certain amount of rain fell up to that time, so there is one particular value for the accumulated rain at any point in time.</p>",,,,,,,,,,,,,,"<p>Here is a graph of the accumulated rainfall in Las Vegas, Nevada, in the first 60 days of 2017.</p><p><img alt=""CONTINUOUS GRAPH WITH TITLE OF ACCUMULATED RAINFALL, LAS VEGAS, NEVADA, X-AXIS LABEL OF DAY OF THE YEAR 2017, AND Y-AXIS LABEL OF RAINFALL IN INCHES. THE X-AXIS GOES FROM 0 TO 60 IN INCREMENTS OF 10. THE Y-AXIS GOES FROM 0 TO 1-POINT-6 IN INCREMENTS OF 0-POINT-2."" src=""https://k12.openstax.org/contents/raise/resources/7e30c2db1551fdc9b632b0f38c4f8ca6b85d803d"" width=""550""/></p><p>Use the graph to support your answers to the following questions.</p>",Alg1_5_8_1_WU_29,"A1.9.B,A1.9.C","2d409450-219a-5a3a-855e-fef386b69dfa,9d63ceb5-41e3-508b-b27d-f5af6e221bc9",db3e75be-1675-4188-81ff-7a0dd24483f6
e599edc3-0c44-40bd-a0ce-fed13e4bf3eb,5d261714-06fd-4b1d-a62e-4b7e4e2c167e.html,WU_29,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li> Is time a function of accumulated rainfall? </li>
</ol>","<p>Compare your answer:</p>
<p>No. There was no rainfall in the first 10 days. This means that for the amount of rainfall 0 inches, or for the input value of 0, there are lots of times \(d\) that could be the output.</p>",,,,,,,,,,,,,,"<p>Here is a graph of the accumulated rainfall in Las Vegas, Nevada, in the first 60 days of 2017.</p><p><img alt=""CONTINUOUS GRAPH WITH TITLE OF ACCUMULATED RAINFALL, LAS VEGAS, NEVADA, X-AXIS LABEL OF DAY OF THE YEAR 2017, AND Y-AXIS LABEL OF RAINFALL IN INCHES. THE X-AXIS GOES FROM 0 TO 60 IN INCREMENTS OF 10. THE Y-AXIS GOES FROM 0 TO 1-POINT-6 IN INCREMENTS OF 0-POINT-2."" src=""https://k12.openstax.org/contents/raise/resources/7e30c2db1551fdc9b632b0f38c4f8ca6b85d803d"" width=""550""/></p><p>Use the graph to support your answers to the following questions.</p>",Alg1_5_8_1_WU_29,"A1.9.B,A1.9.C","2d409450-219a-5a3a-855e-fef386b69dfa,9d63ceb5-41e3-508b-b27d-f5af6e221bc9",db3e75be-1675-4188-81ff-7a0dd24483f6
dd512adb-77fe-4310-bef8-e64d8ea460c4,5f37cf26-98a9-4eb6-b74b-9ed45e755015.html,WU_30,0,open_ended,"<ol class=""os-raise-noindent"">
<li>What do you notice? </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>Your answer may vary, but here is a sample.</p>
<ul>
<li> There are two lines. </li>
<li> It’s about snacks. </li>
<li> The lines intersect. </li>
<li> The point of intersection is labeled \((32, 68)\). </li>
<li> The sum of 32 and 68 is 100. </li>
</ul>",,,,,,,,,,,,,,"<p>For questions 1 – 6, use the given graph and scenario:</p><blockquote>
<p><img src=""https://k12.openstax.org/contents/raise/resources/035b6f8b53155d20a84c2a6e62831f0db3bac6bb"" width=""300""/></p>
<p>A club is selling snacks at a track meet. Oranges cost $1 each and protein bars cost $4 each. They sell a total of 100 items, and collect $304.</p>
</blockquote>",Alg1_2_2_1_WU_30,"A1.2.I,A1.3.F,A1.3.G","416640b1-38ee-57d7-80b1-978e43e590ed,43db79a6-1853-5ddd-bbc2-56c2374f1799,dd5d7789-1f47-52ff-8f7e-b7b90a75fb09",766af223-a9ac-49c1-af47-88bab2959b18
f7ffc282-7875-453d-99e3-273b2f8f11fd,5f37cf26-98a9-4eb6-b74b-9ed45e755015.html,WU_30,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>What do you wonder?</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>Your answer may vary, but here is a sample.</p>
<p>Things students may wonder:</p>
<ul>
<li> What does each line mean? </li>
<li> What does the point of intersection mean? </li>
<li> Where can you see the information from the problem on the graph? </li>
</ul>",,,,,,,,,,,,,,"<p>For questions 1 – 6, use the given graph and scenario:</p><blockquote>
<p><img src=""https://k12.openstax.org/contents/raise/resources/035b6f8b53155d20a84c2a6e62831f0db3bac6bb"" width=""300""/></p>
<p>A club is selling snacks at a track meet. Oranges cost $1 each and protein bars cost $4 each. They sell a total of 100 items, and collect $304.</p>
</blockquote>",Alg1_2_2_1_WU_30,"A1.2.I,A1.3.F,A1.3.G","416640b1-38ee-57d7-80b1-978e43e590ed,43db79a6-1853-5ddd-bbc2-56c2374f1799,dd5d7789-1f47-52ff-8f7e-b7b90a75fb09",766af223-a9ac-49c1-af47-88bab2959b18
0e4967e0-47aa-4365-a3a3-273c127972be,5f37cf26-98a9-4eb6-b74b-9ed45e755015.html,WU_30,2,open_ended,"<ol class=""os-raise-noindent"" start=""3"">
<li>What is the approximate \(y\)–intercept of the green dashed line?</li>
</ol>
<p>Enter your answer here:</p>",<p>Check your answer with the solution: 76</p>,,,,,,,,,,,,,,"<p>For questions 1 – 6, use the given graph and scenario:</p><blockquote>
<p><img src=""https://k12.openstax.org/contents/raise/resources/035b6f8b53155d20a84c2a6e62831f0db3bac6bb"" width=""300""/></p>
<p>A club is selling snacks at a track meet. Oranges cost $1 each and protein bars cost $4 each. They sell a total of 100 items, and collect $304.</p>
</blockquote>",Alg1_2_2_1_WU_30,"A1.2.I,A1.3.F,A1.3.G","416640b1-38ee-57d7-80b1-978e43e590ed,43db79a6-1853-5ddd-bbc2-56c2374f1799,dd5d7789-1f47-52ff-8f7e-b7b90a75fb09",766af223-a9ac-49c1-af47-88bab2959b18
06a7d7a7-7e8c-4da7-83bc-bc262305a054,5f37cf26-98a9-4eb6-b74b-9ed45e755015.html,WU_30,3,open_ended,"<ol class=""os-raise-noindent"" start=""4"">
<li>What is the approximate slope of the green dashed line?</li>
</ol>
<p>Enter your answer here:</p>",<p>Check your answer with the solution: 1/4</p>,,,,,,,,,,,,,,"<p>For questions 1 – 6, use the given graph and scenario:</p><blockquote>
<p><img src=""https://k12.openstax.org/contents/raise/resources/035b6f8b53155d20a84c2a6e62831f0db3bac6bb"" width=""300""/></p>
<p>A club is selling snacks at a track meet. Oranges cost $1 each and protein bars cost $4 each. They sell a total of 100 items, and collect $304.</p>
</blockquote>",Alg1_2_2_1_WU_30,"A1.2.I,A1.3.F,A1.3.G","416640b1-38ee-57d7-80b1-978e43e590ed,43db79a6-1853-5ddd-bbc2-56c2374f1799,dd5d7789-1f47-52ff-8f7e-b7b90a75fb09",766af223-a9ac-49c1-af47-88bab2959b18
072f94e5-fbe6-4d9a-a082-1f5a8a31e472,5f37cf26-98a9-4eb6-b74b-9ed45e755015.html,WU_30,4,open_ended,"<ol class=""os-raise-noindent"" start=""5"">
<li>What is the approximate \(y\)-intercept of the orange solid line?</li>
</ol>
<p>Enter your answer here:</p>",<p>Check your answer with the solution: 100</p>,,,,,,,,,,,,,,"<p>For questions 1 – 6, use the given graph and scenario:</p><blockquote>
<p><img src=""https://k12.openstax.org/contents/raise/resources/035b6f8b53155d20a84c2a6e62831f0db3bac6bb"" width=""300""/></p>
<p>A club is selling snacks at a track meet. Oranges cost $1 each and protein bars cost $4 each. They sell a total of 100 items, and collect $304.</p>
</blockquote>",Alg1_2_2_1_WU_30,"A1.2.I,A1.3.F,A1.3.G","416640b1-38ee-57d7-80b1-978e43e590ed,43db79a6-1853-5ddd-bbc2-56c2374f1799,dd5d7789-1f47-52ff-8f7e-b7b90a75fb09",766af223-a9ac-49c1-af47-88bab2959b18
344f33d3-53c2-4da9-a817-ff82fe1d354a,5f37cf26-98a9-4eb6-b74b-9ed45e755015.html,WU_30,5,open_ended,"<ol class=""os-raise-noindent"" start=""6"">
<li>What is the approximate slope of the orange solid line?</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>Your answer may vary, but here is a sample. -1 </p>",,,,,,,,,,,,,,"<p>For questions 1 – 6, use the given graph and scenario:</p><blockquote>
<p><img src=""https://k12.openstax.org/contents/raise/resources/035b6f8b53155d20a84c2a6e62831f0db3bac6bb"" width=""300""/></p>
<p>A club is selling snacks at a track meet. Oranges cost $1 each and protein bars cost $4 each. They sell a total of 100 items, and collect $304.</p>
</blockquote>",Alg1_2_2_1_WU_30,"A1.2.I,A1.3.F,A1.3.G","416640b1-38ee-57d7-80b1-978e43e590ed,43db79a6-1853-5ddd-bbc2-56c2374f1799,dd5d7789-1f47-52ff-8f7e-b7b90a75fb09",766af223-a9ac-49c1-af47-88bab2959b18
fbf8c178-7cd5-47da-873e-ba04e65d914d,624eeb99-7551-4cf2-9407-82f888a2db34.html,WU_31,0,open_ended,"<ol class=""os-raise-noindent"">
<li>Actual value: 24.8 grams. Estimated value: 19.6 grams</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>5.2 grams</p>",,,,,,,,,,,,,,"<p>Use the following information to answer 1 - 4</p><blockquote>
<p>Mentally calculate how close the estimate is to the actual value using the difference: </p>
<p><em>actual value − estimated value.</em></p>
</blockquote>",Alg1_3_3_1_WU_31,A1.4.C,c6167c81-1b38-524b-bc45-5efbc4ed28bd,83a08c14-c80a-4170-a626-3c237f921629
4698b4dc-b711-45d0-8d0c-9951e66d52e0,624eeb99-7551-4cf2-9407-82f888a2db34.html,WU_31,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>Actual value: $112.11. Estimated value: $109.30</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>$2.81</p>",,,,,,,,,,,,,,"<p>Use the following information to answer 1 - 4</p><blockquote>
<p>Mentally calculate how close the estimate is to the actual value using the difference: </p>
<p><em>actual value − estimated value.</em></p>
</blockquote>",Alg1_3_3_1_WU_31,A1.4.C,c6167c81-1b38-524b-bc45-5efbc4ed28bd,83a08c14-c80a-4170-a626-3c237f921629
808d2c94-3ea5-4690-be37-ed40c9ee0e1a,624eeb99-7551-4cf2-9407-82f888a2db34.html,WU_31,2,open_ended,"<ol class=""os-raise-noindent"" start=""3"">
<li>Actual value: 41.5 centimeters. Estimated value: 45.90 centimeters</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>\(-4.4\) centimeters</p>",,,,,,,,,,,,,,"<p>Use the following information to answer 1 - 4</p><blockquote>
<p>Mentally calculate how close the estimate is to the actual value using the difference: </p>
<p><em>actual value − estimated value.</em></p>
</blockquote>",Alg1_3_3_1_WU_31,A1.4.C,c6167c81-1b38-524b-bc45-5efbc4ed28bd,83a08c14-c80a-4170-a626-3c237f921629
460cca82-31c1-4e26-9f26-e62d3e42dd17,624eeb99-7551-4cf2-9407-82f888a2db34.html,WU_31,3,open_ended,"<ol class=""os-raise-noindent"" start=""4"">
<li>Actual value: \(-1.34\) degrees Celsius. Estimated value: \(-2.45\) degrees Celsius</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>1.11 degrees Celsius</p>",,,,,,,,,,,,,,"<p>Use the following information to answer 1 - 4</p><blockquote>
<p>Mentally calculate how close the estimate is to the actual value using the difference: </p>
<p><em>actual value − estimated value.</em></p>
</blockquote>",Alg1_3_3_1_WU_31,A1.4.C,c6167c81-1b38-524b-bc45-5efbc4ed28bd,83a08c14-c80a-4170-a626-3c237f921629
,628ba5e6-2216-44fb-a481-e2cc3df8c23d.html,WU_32,0,open_ended,"<ol class=""os-raise-noindent"">
<li>After observing the two sets, what do you notice? </li>
</ol><br/><p>Write down your answer. Then select the <strong>solution</strong> button to compare your work. </p>","
<p>Compare your Answer:</p>
<p>Things you notice:</p>
<ul class=""os-raise-noindent"">
<li> Each set has three equations. </li>
<li> Each equation has the output in function notation on the left side of the equal sign, and an expression on the right side. </li>
<li> The expressions are in standard form, factored form, and one other form. </li>
<li> The equations in standard and factored form are equivalent. </li>
</ul>

<p>Compare your Answer:</p>
<p>Things you may wonder:</p>
<ul class=""os-raise-noindent"">
<li> Why are the equations in each set grouped together? </li>
<li> In each set, is the expression in the last equation written in a particular form? What is it called? </li>
<li> In each set, is the expression in the last equation equivalent to the other two? </li>
</ul>
",,,,,,,,,,,,,,<p><strong>Set 1:</strong></p><p>\(f(x)=x^2+4x\)</p><p>\(g(x)=x(x+4)\)</p><p>\(h(x)=(x+2)^2−4\)</p><p><strong>Set 2:</strong></p><p>\(p(x)=-x^2+6x−5\)</p><p>\(q(x)=(5−x)(x−1)\)</p><p>\(r(x)=-1(x−3)^2+4\)</p>,Alg1_7_15_1_WU_32,"A1.7.A,A1.7.C","0f80c030-76af-58e4-8ff8-b3e241e96594,214b75ff-4986-5ed1-aee2-1121e41e5bb8",940a8468-4315-4ca2-9ef9-ab1c6eb56791
,628ba5e6-2216-44fb-a481-e2cc3df8c23d.html,WU_32,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>After observing the two sets, what do you wonder? </li>
</ol><br/><p>Write down your answer. Then select the <strong>s</strong><strong>olution</strong> button to compare your work. </p>","
<p>Compare your Answer:</p>
<p>Things you may wonder:</p>
<ul class=""os-raise-noindent"">
<li> Why are the equations in each set grouped together? </li>
<li> In each set, is the expression in the last equation written in a particular form? What is it called? </li>
<li> In each set, is the expression in the last equation equivalent to the other two? </li>
</ul>
",,,,,,,,,,,,,,"<p><strong>Set 1:</strong></p><p>\(f(x)=x^2+4x\)</p><p>\(g(x)=x(x+4)\)</p><p>\(h(x)=(x+2)^2−4\)</p><p><strong>Set 2:</strong></p><p>\(p(x)=-x^2+6x−5\)</p><p>\(q(x)=(5−x)(x−1)\)</p><p>\(r(x)=-1(x−3)^2+4\)</p><br/><div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal1"">
<p>Compare your Answer:</p>
<p>Things you notice:</p>
<ul class=""os-raise-noindent"">
<li> Each set has three equations. </li>
<li> Each equation has the output in function notation on the left side of the equal sign, and an expression on the right side. </li>
<li> The expressions are in standard form, factored form, and one other form. </li>
<li> The equations in standard and factored form are equivalent. </li>
</ul>
</div>",Alg1_7_15_1_WU_32,"A1.7.A,A1.7.C","0f80c030-76af-58e4-8ff8-b3e241e96594,214b75ff-4986-5ed1-aee2-1121e41e5bb8",940a8468-4315-4ca2-9ef9-ab1c6eb56791
