data_content_id,filename,multi_step_id,block_index,rex_type,question_content,detailed_solution,Answer_A,Answer_B,Answer_C,Answer_D,Answer_E,Answer_F,Feedback_A,Feedback_B,Feedback_C,Feedback_D,Feedback_E,Feedback_F,correct_answer,background,nickname,TEKS,machine_readable_teks,section_UUID
1d10d402-b443-4531-bfcf-dc65abd33808,3b42ce72-ea1e-4fa3-864e-69d9687036ad.html,CD_25,1,open_ended,"<ol class=""os-raise-noindent"">
<li>What is the \(y\) value?</li>
</ol>
<p>Enter your answer here:</p>",<p>Check your answer with the solution: 6</p>,,,,,,,,,,,,,,"<p>
 Solve this system of equations without graphing. Be prepared to show your reasoning.
 <br/>
 Use this system of equations to answer questions 1 – 3.
</p>
<p>
 \(\left\{\begin{array}{l}5x\;+\;y\;=\;7\\y\;=\;-20x\;+\;2\end{array}\right.\)
</p>",Alg1_2_3_4_CD_25,"A1.2.H,A1.2.I","049d88a4-2acc-5ede-b592-16bd767a2549,43db79a6-1853-5ddd-bbc2-56c2374f1799",8adb98a6-0104-4325-acc4-1d59c772da57
f67c79c6-9e6b-4a1c-ac4e-853809a4aaf9,3b42ce72-ea1e-4fa3-864e-69d9687036ad.html,CD_25,2,open_ended,"<ol class=""os-raise-noindent"" start=""3"">
<li>Explain your solutions.</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>Your answer may vary, but here are some samples.</p>
<ul>
<li>Substituting \( 20x + 2 \) for \( y \) in the first equation, \( 5x+y=7 \), gives \( 5x + (20x+2) = 7 \) or \( 25x + 2 = 7 \), which then gives \( x=\frac15 \). Substituting \( \frac15 \) for \( x \) in the first equation and solving for \( y \) gives \( y=6 \).<br/><br/></li>
<li>The first equation, \( 5x+y=7 \), can be rearranged to \( y = 7 - 5x \). Substituting \( 7-5x \) for \( y \) in the second equation gives \( 20x + 2 = 7-5x \). Solving this equation leads to \( x=\frac15 \), and substituting \( \frac15 \) for \( x \) in either equation gives \( y=6 \).</li>
</ul>",,,,,,,,,,,,,,"<p>
 Solve this system of equations without graphing. Be prepared to show your reasoning.
 <br/>
 Use this system of equations to answer questions 1 – 3.
</p>
<p>
 \(\left\{\begin{array}{l}5x\;+\;y\;=\;7\\y\;=\;-20x\;+\;2\end{array}\right.\)
</p>",Alg1_2_3_4_CD_25,"A1.2.H,A1.2.I","049d88a4-2acc-5ede-b592-16bd767a2549,43db79a6-1853-5ddd-bbc2-56c2374f1799",8adb98a6-0104-4325-acc4-1d59c772da57
c6924f19-b9d4-4224-9dc6-ec0b8bf11896,3b774d76-3fd2-4e97-868a-03619c92a1a4.html,CD_26,0,open_ended,"<ol class=""os-raise-noindent"">
<li>What is the height of the object in feet 2 seconds after it is dropped?</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>The object is at 842 feet 2 seconds after it’s dropped. \(906-16(2)^2=906-16(4)=906-64=842\)</p>",,,,,,,,,,,,,,"<p>
 The expression \(16t^2\) represents the distance in feet an object falls after \(t\) seconds. Assume an object is dropped from a height of 906 feet.
</p>",Alg1_7_5_4_CD_26,"A1.12.B,A1.7.A","0f80c030-76af-58e4-8ff8-b3e241e96594,75ad8f40-a6fc-5195-b41b-b0ee8e2c31dd",2a5f241b-cf65-472a-be56-b023f27c2748
,3b774d76-3fd2-4e97-868a-03619c92a1a4.html,CD_26,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>Write an expression representing the height of the object in feet \(t\) seconds after it is dropped.</li>
</ol><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work. </p>","
<p>Compare your answer:</p>
<p>\(906-16t^2\)</p>
",,,,,,,,,,,,,,"<p>
 The expression \(16t^2\) represents the distance in feet an object falls after \(t\) seconds. Assume an object is dropped from a height of 906 feet.
</p>",Alg1_7_5_4_CD_26,"A1.12.B,A1.7.A","0f80c030-76af-58e4-8ff8-b3e241e96594,75ad8f40-a6fc-5195-b41b-b0ee8e2c31dd",2a5f241b-cf65-472a-be56-b023f27c2748
b6377713-015f-4d3c-afeb-7628edaa393b,3c1ff81d-78f3-4a74-921b-d2aed9e9297b.html,CD_27,0,open_ended,"<ol class=""os-raise-noindent"" start=""1"" type=""1"">
<li>Find \(C(0.7)\) and explain what it means in this situation. </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answers:</p>
<p>\(C(0.7)=26\) because \(30(0.7)+5=26\). Your answers
      may vary, but here is a possible explanation: It means that the cost would be $26 if she used 0.7 gigabyte over the 2-gigabytes allowance in a month.
    </p>",,,,,,,,,,,,,,"<p>
 The college student who is looking for a data plan for her cell phone found a third option, which also offers a 2-gigabyte monthly allowance for data.
</p>
<p>
 The monthly cost of this option can be represented by function \(C\), defined by \(C(x)=30x+5\), where \(x\) is the gigabytes of data used over the monthly allowance.
</p>",Alg1_4_5_5_CD_27,"A1.12.A,A1.12.B","65e3c1b3-8ae1-5c4e-8572-02d8b888b38a,75ad8f40-a6fc-5195-b41b-b0ee8e2c31dd",845fdf77-b1f3-49e5-b346-e262ae61cee1
80120acf-31b7-4e52-b288-b6c20ec2b479,3c1ff81d-78f3-4a74-921b-d2aed9e9297b.html,CD_27,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"" type=""1"">
<li>Her budget is still $50 a month. To find out how many gigabytes of data she could use if she chose this plan, she writes \(C(x)=50\) and solves for \(x\). What value of \(x\) makes this equation true? Be prepared to show your reasoning.</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answers:</p>
<p>\(x=1.5\). Your answers may vary, but here is a possible explanation: Because \(C(x)=30x+5\), we can write \(C(x)=50\) as \(30x+5=50\) and solve for \(x\), which gives 1.5.</p>",,,,,,,,,,,,,,"<p>
 The college student who is looking for a data plan for her cell phone found a third option, which also offers a 2-gigabyte monthly allowance for data.
</p>
<p>
 The monthly cost of this option can be represented by function \(C\), defined by \(C(x)=30x+5\), where \(x\) is the gigabytes of data used over the monthly allowance.
</p>",Alg1_4_5_5_CD_27,"A1.12.A,A1.12.B","65e3c1b3-8ae1-5c4e-8572-02d8b888b38a,75ad8f40-a6fc-5195-b41b-b0ee8e2c31dd",845fdf77-b1f3-49e5-b346-e262ae61cee1
534dd82e-32f3-4bff-b4ae-d240fd126f92,3c70e45d-be83-4224-ac86-61cc4551a825.html,CD_28,0,open_ended,"<div class=""os-raise-d-flex os-raise-justify-content-between"">
<p>Graph A <br>
<img alt=""Scatterplot."" src=""https://k12.openstax.org/contents/raise/resources/a2cffe2402ce74466cff9ac61ce61ebe2133f218"" width=""200""/>
</br></p>
<p>Graph B<br/>
<img alt=""Scatter plot."" src=""https://k12.openstax.org/contents/raise/resources/de0a019009ffffea916b212daa4e99a1b8c71862"" width=""200""/>
</p>
</div><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>Graph B. Your answer may vary, but here is a sample. The points in scatter plot B seem to follow the shape of a line of best fit. The points in scatter plot in A are very spread out.</p>",,,,,,,,,,,,,,"<div class=""editor-indent"">
 <p>
  1. Which of these scatter plots shows data that would best be modeled with a linear function? Be prepared to show your reasoning.
 </p>
</div>",Alg1_3_2_5_CD_28,A1.4.C,c6167c81-1b38-524b-bc45-5efbc4ed28bd,bb8cbbf7-79f0-4513-84c2-a6c100712cc7
24389664-7328-4aa9-85e6-9135641a2288,3c70e45d-be83-4224-ac86-61cc4551a825.html,CD_28,1,open_ended,"<ol class=""os-raise-noindent&gt;"" start=""2"">
<li>Which of the following lines is most likely the line of best fit for the data provided?</li>
</ol>
<div class=""os-raise-d-flex os-raise-justify-content-between"">
<ul>
<li>\(y=-0.51x+225.12\)</li>
<li>\(y=0.34x−34.05\)</li>
<li>\(y=0.13x−0.19\)</li>
<li>\(y=0.98x−21.13\)</li>
</ul>
<img alt=""A scatterplot."" src=""https://k12.openstax.org/contents/raise/resources/8dafb6a04f31f990137ee877aac9e178b67e8db3"" width=""200""/></div>","<p>Compare your answer:</p>
<p>\(y=0.13x−0.19\)</p>",,,,,,,,,,,,,,"<div class=""editor-indent"">
 <p>
  1. Which of these scatter plots shows data that would best be modeled with a linear function? Be prepared to show your reasoning.
 </p>
</div>",Alg1_3_2_5_CD_28,A1.4.C,c6167c81-1b38-524b-bc45-5efbc4ed28bd,bb8cbbf7-79f0-4513-84c2-a6c100712cc7
9f1aae59-f9d2-4266-bc60-1e4230c00950,40cffb52-5326-4900-9d8f-248ff0c3b7d9.html,CD_29,0,open_ended,<p>1. What does the sign of the correlation coefficient tell you about the relationship between the number of bacteria colonies and the concentration of antibiotic in the dish?</p><br/><p>Enter your answer here:</p>,"<p>Compare your answer:</p>
<p>Your answer may vary, but here is a sample.</p>
<p>There is a negative relationship between the number of bacteria colonies and the concentration of antibiotics in the dish. When the concentration of antibiotics is higher, there are fewer bacteria colonies.</p>",,,,,,,,,,,,,,"<p>
 Doctors suspect a strain of bacteria found in the hospital is becoming resistant to antibiotics. They put various concentrations of antibiotic in petri dishes and add some of the bacteria to allow it to grow. The bacteria grow into groups in the dish called colonies. After some time, the doctors return to the petri dishes and count the number of colonies for the different amounts of antibiotic.
</p>
<p>
 The data is plotted with a best fit line. The correlation coefficient was \(r=-0.83\).
</p>",Alg1_3_5_4_CD_29,"A1.4.A,A1.4.C","9162b0e7-5695-5c9e-a05e-c39604c30347,c6167c81-1b38-524b-bc45-5efbc4ed28bd",f11c3f9b-cd3a-41af-80eb-2f513b943ad0
8c24af57-9e06-40db-af8c-23eaadec3136,40cffb52-5326-4900-9d8f-248ff0c3b7d9.html,CD_29,1,open_ended,<p>2. What does the numerical value of the correlation coefficient tell you about the relationship between the number of bacteria colonies and the concentration of antibiotic in the dish?</p><br/><p>Enter your answer here:</p>,"<p>Compare your answer:</p>
<p>Your answer may vary, but here is a sample.</p>
<p>The relationship between the number of bacteria colonies and the concentration of antibiotic in the dish is strong since this value is fairly close to -1.</p>",,,,,,,,,,,,,,"<p>
 Doctors suspect a strain of bacteria found in the hospital is becoming resistant to antibiotics. They put various concentrations of antibiotic in petri dishes and add some of the bacteria to allow it to grow. The bacteria grow into groups in the dish called colonies. After some time, the doctors return to the petri dishes and count the number of colonies for the different amounts of antibiotic.
</p>
<p>
 The data is plotted with a best fit line. The correlation coefficient was \(r=-0.83\).
</p>",Alg1_3_5_4_CD_29,"A1.4.A,A1.4.C","9162b0e7-5695-5c9e-a05e-c39604c30347,c6167c81-1b38-524b-bc45-5efbc4ed28bd",f11c3f9b-cd3a-41af-80eb-2f513b943ad0
96022c3f-4625-435b-a7c4-d693dac5f62b,40cffb52-5326-4900-9d8f-248ff0c3b7d9.html,CD_29,2,open_ended,"<p>3. In a follow-up study, a group of scientists collect data that was fit by a linear model with a correlation coefficient of \(r=-0.94\). Which study suggests a stronger relationship between the number of bacteria colonies and the concentration of antibiotics: the doctors' study or the scientists' study? Be prepared to show your reasoning.</p><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>Your answer may vary, but here is a sample.</p>
<p>The scientists' study suggests a stronger relationship, since both correlation coefficients are negative and the correlation coefficient for the scientists' line is closer to -1.</p>",,,,,,,,,,,,,,"<p>
 Doctors suspect a strain of bacteria found in the hospital is becoming resistant to antibiotics. They put various concentrations of antibiotic in petri dishes and add some of the bacteria to allow it to grow. The bacteria grow into groups in the dish called colonies. After some time, the doctors return to the petri dishes and count the number of colonies for the different amounts of antibiotic.
</p>
<p>
 The data is plotted with a best fit line. The correlation coefficient was \(r=-0.83\).
</p>",Alg1_3_5_4_CD_29,"A1.4.A,A1.4.C","9162b0e7-5695-5c9e-a05e-c39604c30347,c6167c81-1b38-524b-bc45-5efbc4ed28bd",f11c3f9b-cd3a-41af-80eb-2f513b943ad0
,430fa576-7ec6-4a43-af17-b231acf42b1e.html,CD_30,0,open_ended,"<p>Here is someone's solution to the equation \(3x^2−4x=20\).</p>
<p><strong>Step 1</strong> - \(3x^2−4x=20\)</p>
<p><strong>Step 2</strong> - \(a=3\), \(b=-4\), \(c=20\)</p>
<p><strong>Step 3</strong> - \(x=\frac{-b \pm \sqrt{b^2- 4ac}}{2a}\)</p>
<p><strong>Step 4</strong> - \(x=\frac{-4 \pm \sqrt{(-4)^2- (4)(3)(20)}}{2(3)}\)</p>
<p><strong>Step 5</strong> - \(x=\frac{-4 \pm \sqrt{-16-240}}{6}\)</p>
<p><strong>Step 6</strong> - \(x=\frac{-4 \pm \sqrt{-256}}{6}\)</p>
<p>No Solutions</p>
<p>Identify as many errors as you can and briefly explain each error.</p><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Compare your Answer:</p>
<ul class=""os-raise-noindent"">
<li> \(b\) is -4, so in Step 4, the value \(-b\) should be -(-4), which is 4. </li>
<li> In Step 1, the equation should be rewritten as \(ax^2+bx+c=0\), so the constant term \(c\) is -20, not 20. So, in Step 4, the last part of the numerator should be \(\sqrt{(-4)^2-4(3)(-20)}\). </li>
<li> In Step 4, \((-4)^2\) should be 16. Squaring a negative number gives a positive number. </li>
<li> If the earlier issues were fixed, then the values under the square root symbol would be \(16+240\) or 256. </li>
</ul>
",,,,,,,,,,,,,,,Alg1_9_7_4_CD_30,A1.8.A,c663451e-af7c-541e-810a-0b632bfde4f0,7e1dbda9-4d60-4233-9dce-babfc79c3409
8f7416ad-7959-4b34-b858-b4b770d9757b,46c450c1-76fa-4065-86dc-a682187a3540.html,CD_31,0,open_ended,"<ol class=""os-raise-noindent"">
<li>The riddle can be represented by a system of inequalities. Write an inequality for each statement.</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>
      \(\left\{\begin{array}{l}x+y&lt;2\\x-y&gt;1\end{array}\right.\) 
    </p>",,,,,,,,,,,,,,"<p>
 For questions 1–3, use the following scenario to write inequalities and to identify solutions.
</p>
<blockquote>
 <p>
  Here is another riddle:
 </p>
 <ul>
  <li>
   The sum of two numbers is less than 2.
  </li>
  <li>
   If we subtract the second number from the first, the difference is greater than 1.
  </li>
 </ul>
 <p>
  What are the two numbers?
 </p>
</blockquote>",Alg1_2_14_5_CD_31,"A1.2.H,A1.3.H","049d88a4-2acc-5ede-b592-16bd767a2549,7751e72d-57aa-5e8c-91a8-f7b381fe209c",4ff3d8ff-f9e0-4f43-88cf-e387c1e49287
7d35d483-15ae-46be-851a-60fdca0954d9,46c450c1-76fa-4065-86dc-a682187a3540.html,CD_31,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>These graphs represent the inequalities in the system.<br>
<img alt=""A graph of two intersecting inequalities on a coordinate plane."" src=""https://k12.openstax.org/contents/raise/resources/0d9f1bf3551a6bfc90fcca9da34b1ec81563a1b1""/><br/>
        Which graph represents which inequality?<br/>
</br></li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer: Your answer may vary, but here is a sample.</p>
<p>The region with solid blue shading represents the first clue. The region with line shading represents the second clue.</p>",,,,,,,,,,,,,,"<p>
 For questions 1–3, use the following scenario to write inequalities and to identify solutions.
</p>
<blockquote>
 <p>
  Here is another riddle:
 </p>
 <ul>
  <li>
   The sum of two numbers is less than 2.
  </li>
  <li>
   If we subtract the second number from the first, the difference is greater than 1.
  </li>
 </ul>
 <p>
  What are the two numbers?
 </p>
</blockquote>",Alg1_2_14_5_CD_31,"A1.2.H,A1.3.H","049d88a4-2acc-5ede-b592-16bd767a2549,7751e72d-57aa-5e8c-91a8-f7b381fe209c",4ff3d8ff-f9e0-4f43-88cf-e387c1e49287
9f87061e-2a8c-4cf6-8aaf-42f163c81f26,46c450c1-76fa-4065-86dc-a682187a3540.html,CD_31,2,open_ended,"<ol class=""os-raise-noindent"" start=""3"">
<li>Name a possible solution to the riddle. Explain or show how you know.</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer: Your answer may vary, but here are some samples.</p>
<ul>
<li>(1.5, 0). The sum is 1.5, which is less than 2. The difference is 1.5, which is greater than 1. The point (1.5, 0) is located in the region where the two shaded regions overlap, which means it is a solution to both inequalities in the system.</li>
<li>(2, -1). The sum is 1, which is less than 2. The difference is 3, which is greater than 1. The point  (2, -1) is located in the region where the two shaded regions overlap, which means it is a solution to both inequalities in the system.</li>
</ul>",,,,,,,,,,,,,,"<p>
 For questions 1–3, use the following scenario to write inequalities and to identify solutions.
</p>
<blockquote>
 <p>
  Here is another riddle:
 </p>
 <ul>
  <li>
   The sum of two numbers is less than 2.
  </li>
  <li>
   If we subtract the second number from the first, the difference is greater than 1.
  </li>
 </ul>
 <p>
  What are the two numbers?
 </p>
</blockquote>",Alg1_2_14_5_CD_31,"A1.2.H,A1.3.H","049d88a4-2acc-5ede-b592-16bd767a2549,7751e72d-57aa-5e8c-91a8-f7b381fe209c",4ff3d8ff-f9e0-4f43-88cf-e387c1e49287
0278967c-cedd-4c6e-a337-e46757434e9c,4ae55486-cafa-4e59-96b3-7eb80c8dbe56.html,CD_32,0,open_ended,"<ol class=""os-raise-noindent"">
<li>How much money will they collect for selling \( x \) floor tickets?</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>\( 15x \)</p>",,,,,,,,,,,,,,"<p>
 For questions 1 – 4, use the following scenario to write, graph, and find solutions to inequalities.
</p>
<blockquote>
 <p>
  A band is playing at an auditorium with floor seats and balcony seats. The band wants to sell the floor tickets for $15 each and balcony tickets for $12 each. They want to make at least $3,000 in ticket sales.
 </p>
</blockquote>",Alg1_2_13_5_CD_32,"A1.2.H,A1.3.D","049d88a4-2acc-5ede-b592-16bd767a2549,f77dc072-6954-51ca-ba17-370f02ef6bf3",d65f0b6d-0222-4869-ac1a-bca3ce6c72f1
e88322e4-c555-410a-ac80-d272c1d161d0,4ae55486-cafa-4e59-96b3-7eb80c8dbe56.html,CD_32,1,open_ended,"<ol class=""os-raise-noindent"" start=""2"">
<li>How much money will they collect for selling \( y \) balcony tickets?</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>\( 12y \)</p>",,,,,,,,,,,,,,"<p>
 For questions 1 – 4, use the following scenario to write, graph, and find solutions to inequalities.
</p>
<blockquote>
 <p>
  A band is playing at an auditorium with floor seats and balcony seats. The band wants to sell the floor tickets for $15 each and balcony tickets for $12 each. They want to make at least $3,000 in ticket sales.
 </p>
</blockquote>",Alg1_2_13_5_CD_32,"A1.2.H,A1.3.D","049d88a4-2acc-5ede-b592-16bd767a2549,f77dc072-6954-51ca-ba17-370f02ef6bf3",d65f0b6d-0222-4869-ac1a-bca3ce6c72f1
24fd19bf-3cba-4de3-ab05-c35354f336cf,4ae55486-cafa-4e59-96b3-7eb80c8dbe56.html,CD_32,2,open_ended,"<ol class=""os-raise-noindent"" start=""3"">
<li>Write an inequality whose solutions are the number of floor and balcony tickets sold if they make at least $3,000 in ticket sales.</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>\( 15x+12y \geq 3,\!000 \)</p>",,,,,,,,,,,,,,"<p>
 For questions 1 – 4, use the following scenario to write, graph, and find solutions to inequalities.
</p>
<blockquote>
 <p>
  A band is playing at an auditorium with floor seats and balcony seats. The band wants to sell the floor tickets for $15 each and balcony tickets for $12 each. They want to make at least $3,000 in ticket sales.
 </p>
</blockquote>",Alg1_2_13_5_CD_32,"A1.2.H,A1.3.D","049d88a4-2acc-5ede-b592-16bd767a2549,f77dc072-6954-51ca-ba17-370f02ef6bf3",d65f0b6d-0222-4869-ac1a-bca3ce6c72f1
,4ae55486-cafa-4e59-96b3-7eb80c8dbe56.html,CD_32,3,open_ended,"<ol class=""os-raise-noindent"" start=""4"">
<li>Use the graphing tool or technology outside the course. Graph the inequality that represents this scenario using the Desmos tool below.</li>
</ol><br/><br/><p>Write down your answer, then select the <strong>solution</strong> button to compare your work.</p>","
<p>Compare your answer:</p>
<p><img alt=""Graph of inequality. Horizontal axis, x, from 0 to 275 by 25s. Vertical axis, y, from 0 to 275 by 25s. Line from 250 on vertical axis to 200 on horizontal axis. Shading above."" class=""img-fluid atto_image_button_text-bottom"" height=""286"" src=""https://k12.openstax.org/contents/raise/resources/6d0f9ab8b9ed5ac6bc99b150897b2684d762e05b"" width=""300""/></p>
",,,,,,,,,,,,,,"<p>
 For questions 1 – 4, use the following scenario to write, graph, and find solutions to inequalities.
</p>
<blockquote>
 <p>
  A band is playing at an auditorium with floor seats and balcony seats. The band wants to sell the floor tickets for $15 each and balcony tickets for $12 each. They want to make at least $3,000 in ticket sales.
 </p>
</blockquote>",Alg1_2_13_5_CD_32,"A1.2.H,A1.3.D","049d88a4-2acc-5ede-b592-16bd767a2549,f77dc072-6954-51ca-ba17-370f02ef6bf3",d65f0b6d-0222-4869-ac1a-bca3ce6c72f1
beacf11e-2113-4303-8b75-a8414a3c66ff,4ae55486-cafa-4e59-96b3-7eb80c8dbe56.html,CD_32,4,open_ended,"<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal1"">
<p>Compare your answer:</p>
<p><img alt=""Graph of inequality. Horizontal axis, x, from 0 to 275 by 25s. Vertical axis, y, from 0 to 275 by 25s. Line from 250 on vertical axis to 200 on horizontal axis. Shading above."" class=""img-fluid atto_image_button_text-bottom"" height=""286"" src=""https://k12.openstax.org/contents/raise/resources/6d0f9ab8b9ed5ac6bc99b150897b2684d762e05b"" width=""300""/></p>
</div><br/><ol class=""os-raise-noindent"" start=""5"">
<li>Write 3 linear inequalities in two variables given this table of values: </li>
</ol>
<table class=""os-raise-skinnytable"">
<thead>
<tr>
<th scope=""col"">\(x\)</th>
<th scope=""col"">\(y\)</th>
</tr>
</thead>
<tbody>
<tr>
<td>4</td>
<td>4</td>
</tr>
<tr>
<td>1</td>
<td>5</td>
</tr>
<tr>
<td>-2</td>
<td>3</td>
</tr>
<tr>
<td>0</td>
<td>0</td>
</tr>
</tbody>
</table>","<p>Compare your answer: </p>
<p> Answers will vary. </p>",,,,,,,,,,,,,,"<p>
 For questions 1 – 4, use the following scenario to write, graph, and find solutions to inequalities.
</p>
<blockquote>
 <p>
  A band is playing at an auditorium with floor seats and balcony seats. The band wants to sell the floor tickets for $15 each and balcony tickets for $12 each. They want to make at least $3,000 in ticket sales.
 </p>
</blockquote>",Alg1_2_13_5_CD_32,"A1.2.H,A1.3.D","049d88a4-2acc-5ede-b592-16bd767a2549,f77dc072-6954-51ca-ba17-370f02ef6bf3",d65f0b6d-0222-4869-ac1a-bca3ce6c72f1
,4b3b3cee-527c-4291-9301-373931fa4a51.html,CD_33,0,open_ended,"<p>When you have finished graphing, select the <strong>solution</strong> button to compare your work. </p>","
<p>Compare your answer:</p>
<!--REPLACE IMAGE BELOW WITH CORRECT IMAGE-->
<img alt="""" height=""248"" role=""presentation"" src=""https://k12.openstax.org/contents/raise/resources/3de7e6fae22f182297a1b8cbf6f6733973a8005f"" width=""275""/>
<br/>
<br/>
",,,,,,,,,,,,,,"<p>
 Consider the inequality \( -\frac12 x + 6 &lt; 4x−3 \). Let’s look at another way to find its solutions.
</p>
<ol class=""os-raise-noindent"" start=""1"">
 <li>
  Use the graphing tool or technology outside the course. Graph \(y=-\frac12 x + 6 \)and \(y=4x−3\) on the same coordinate plane using the Desmos tool below.
 </li>
</ol>",Alg1_2_9_6_CD_33,A1.5.B,df61220a-1ee4-577d-a071-714d99d8dd72,4bafaaaa-4f64-42ec-87a5-0b7ae2102853
ad94411c-b184-40aa-9eb7-a4433de17bce,4b3b3cee-527c-4291-9301-373931fa4a51.html,CD_33,1,open_ended,"<div class=""os-raise-ib-content"" data-schema-version=""1.0"" data-wait-for-event=""Reveal1"">
<p>Compare your answer:</p>
<img alt="""" height=""248"" role=""presentation"" src=""https://k12.openstax.org/contents/raise/resources/3de7e6fae22f182297a1b8cbf6f6733973a8005f"" width=""275""/>
<br/>
<br/>
</div><br/><p>Use your graphs to answer the following questions:</p><br/><ol class=""os-raise-noindent"" start=""2"">
<li>Find the values of \( -\frac {1}{2}x+6 \) and \( 4x-3 \) when \( x \) is 1.</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>When \( x \) is 1, find the value of \( - \frac{1}{2} x+6 \) is \( 5 \frac{1}{2} \), and the value of \( 4x-3 \) is 1.</p>",,,,,,,,,,,,,,"<p>
 Consider the inequality \( -\frac12 x + 6 &lt; 4x−3 \). Let’s look at another way to find its solutions.
</p>
<ol class=""os-raise-noindent"" start=""1"">
 <li>
  Use the graphing tool or technology outside the course. Graph \(y=-\frac12 x + 6 \)and \(y=4x−3\) on the same coordinate plane using the Desmos tool below.
 </li>
</ol>",Alg1_2_9_6_CD_33,A1.5.B,df61220a-1ee4-577d-a071-714d99d8dd72,4bafaaaa-4f64-42ec-87a5-0b7ae2102853
395f5590-7376-4a08-b2e9-133eb92036e1,4b3b3cee-527c-4291-9301-373931fa4a51.html,CD_33,2,open_ended,"<ol class=""os-raise-noindent"" start=""3"">
<li>What value of \( x \) makes \( -\frac {1}{2}x+6 \) and \( 4x-3 \) equal?</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>When \( x \) is equal to 2, the value of \( - \frac{1}{2} x+6 \) is equal to that of \( 4x-2 \).</p>",,,,,,,,,,,,,,"<p>
 Consider the inequality \( -\frac12 x + 6 &lt; 4x−3 \). Let’s look at another way to find its solutions.
</p>
<ol class=""os-raise-noindent"" start=""1"">
 <li>
  Use the graphing tool or technology outside the course. Graph \(y=-\frac12 x + 6 \)and \(y=4x−3\) on the same coordinate plane using the Desmos tool below.
 </li>
</ol>",Alg1_2_9_6_CD_33,A1.5.B,df61220a-1ee4-577d-a071-714d99d8dd72,4bafaaaa-4f64-42ec-87a5-0b7ae2102853
7db57c0c-4a55-4d72-86e4-b3f28745d2e6,4b3b3cee-527c-4291-9301-373931fa4a51.html,CD_33,3,open_ended,"<ol class=""os-raise-noindent"" start=""4"">
<li>For what values of \( x \) is \( - \frac12 x + 6 \) less than \( 4x−3 \)?
      </li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>When \( x \) is greater than 2, the value of \( - \frac{1}{2} x+6 \) is less than that of \(4x-3\).</p>",,,,,,,,,,,,,,"<p>
 Consider the inequality \( -\frac12 x + 6 &lt; 4x−3 \). Let’s look at another way to find its solutions.
</p>
<ol class=""os-raise-noindent"" start=""1"">
 <li>
  Use the graphing tool or technology outside the course. Graph \(y=-\frac12 x + 6 \)and \(y=4x−3\) on the same coordinate plane using the Desmos tool below.
 </li>
</ol>",Alg1_2_9_6_CD_33,A1.5.B,df61220a-1ee4-577d-a071-714d99d8dd72,4bafaaaa-4f64-42ec-87a5-0b7ae2102853
889071e1-9d49-4eb1-9b3c-e9a8d91f1c89,4b3b3cee-527c-4291-9301-373931fa4a51.html,CD_33,4,open_ended,"<ol class=""os-raise-noindent"" start=""5"">
<li>For what values of \( x \) is \( - \frac12 x + 6 \) greater than \( 4x−3 \)?</li>
</ol><br/><p>Enter your answer here:</p>","<p>Compare your answer:</p>
<p>When \( x \) is less than 2, the value of \( - \frac{1}{2} x+6 \) is greater than that of \( 4x-3 \).</p>",,,,,,,,,,,,,,"<p>
 Consider the inequality \( -\frac12 x + 6 &lt; 4x−3 \). Let’s look at another way to find its solutions.
</p>
<ol class=""os-raise-noindent"" start=""1"">
 <li>
  Use the graphing tool or technology outside the course. Graph \(y=-\frac12 x + 6 \)and \(y=4x−3\) on the same coordinate plane using the Desmos tool below.
 </li>
</ol>",Alg1_2_9_6_CD_33,A1.5.B,df61220a-1ee4-577d-a071-714d99d8dd72,4bafaaaa-4f64-42ec-87a5-0b7ae2102853
